CZ20,PUMA2010,PUMA2010_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method,state_fips,state
131,G16000300,Central Idaho--Lewiston City & Nez Perce Reservation PUMA,3326.376437537838,0.00908373619696849,0.00908373619696849,366190.33902018727,1914,100,5070,building_footprint_area,16,ID
129,G41000300,"Klamath, Malheur, Lake & Harney Counties PUMA",31548.489343491965,0.036724807330542106,0.036724807330542106,859051.1873769514,8369,100,5070,building_footprint_area,41,OR
129,G16000500,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities PUMA,133422.78781042557,0.1553141300203799,0.1553141300203799,859051.1873769514,17692,100,5070,building_footprint_area,16,ID
129,G16000600,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities PUMA,151059.1829488324,0.1758442164664021,0.1758442164664021,859051.1873769514,11473,100,5070,building_footprint_area,16,ID
134,G16001000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA",69976.90356010653,0.44357043275205393,0.44357043275205393,157758.26879611262,19803,100,5070,building_footprint_area,16,ID
129,G16000702,Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA,111170.92438279837,0.1294112923843927,0.1294112923843927,859051.1873769514,6424,100,5070,building_footprint_area,16,ID
129,G16000701,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA,133112.65217313915,0.1549531088823574,0.1549531088823574,859051.1873769514,7885,100,5070,building_footprint_area,16,ID
129,G16000800,Ada County (South)--Boise (South) & Kuna Cities PUMA,128891.9301320829,0.15003987192619425,0.15003987192619425,859051.1873769514,9432,100,5070,building_footprint_area,16,ID
140,G16001100,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA",11458.835456104018,0.2650667465660099,0.2650667465660099,43230.00000775431,4452,100,5070,building_footprint_area,16,ID
131,G16001000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA",0.04887006804347038,1.3345537234606367e-7,1.3345537234606367e-7,366190.33902018727,1,100,5070,building_footprint_area,16,ID
131,G16001200,Bonneville County--Idaho Falls City PUMA,123831.06138187647,0.3381603723167856,0.3381603723167856,366190.33902018727,13982,100,5070,building_footprint_area,16,ID
140,G56000100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties PUMA",23104.16455025098,0.5344474796693663,0.5344474796693663,43230.00000775431,6039,100,5070,building_footprint_area,56,WY
134,G16000900,Twin Falls & Cassia Counties--Twin Falls City PUMA,87781.3652360061,0.556429567247946,0.556429567247946,157758.26879611262,13969,100,5070,building_footprint_area,16,ID
131,G16001300,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA",97556.2054396563,0.26640846315248706,0.26640846315248706,366190.33902018727,12999,100,5070,building_footprint_area,16,ID
136,G16001000,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA",21421.096445562085,0.4690728805491181,0.4690728805491181,45666.883194111695,5800,100,5070,building_footprint_area,16,ID
132,G16001300,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA",13380.993255074747,0.24044121946561706,0.24044121946561706,55651.827439630084,5814,100,5070,building_footprint_area,16,ID
132,G56000100,"Sheridan, Park, Teton, Lincoln & Big Horn Counties PUMA",19437.443208809942,0.34926873209860476,0.34926873209860476,55651.827439630084,7049,100,5070,building_footprint_area,56,WY
136,G16000900,Twin Falls & Cassia Counties--Twin Falls City PUMA,24245.78674854961,0.5309271194508819,0.5309271194508819,45666.883194111695,6688,100,5070,building_footprint_area,16,ID
139,G16001300,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA",18700.157986711944,0.0902305784293529,0.0902305784293529,207248.5659764827,6317,100,5070,building_footprint_area,16,ID
139,G49003001,Tooele & Box Elder Counties PUMA,57332.045650214146,0.2766342212313297,0.2766342212313297,207248.5659764827,8945,100,5070,building_footprint_area,49,UT
139,G49005001,"Cache, Summit, Morgan & Rich Counties PUMA",131216.36233955668,0.6331352003393177,0.6331352003393177,207248.5659764827,12376,100,5070,building_footprint_area,49,UT
132,G49005001,"Cache, Summit, Morgan & Rich Counties PUMA",2472.6911703972146,0.04443144608466878,0.04443144608466878,55651.827439630084,1837,100,5070,building_footprint_area,49,UT
152,G55010000,Kenosha County PUMA,168628.87959457096,0.01873457733549166,0.01873457733549166,9000943.900405616,16712,100,5070,building_footprint_area,55,WI
152,G17003307,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA",140828.00966733415,0.015645915720126632,0.015645915720126632,9000943.900405616,7872,100,5070,building_footprint_area,17,IL
152,G17003306,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA",159039.74547548592,0.017669229720265116,0.017669229720265116,9000943.900405616,11661,100,5070,building_footprint_area,17,IL
152,G17003601,"McHenry County (North, West & Central) PUMA",137787.8788647533,0.015308158831935845,0.015308158831935845,9000943.900405616,19127,100,5070,building_footprint_area,17,IL
576,G55050000,Walworth County PUMA,105487.7659880342,0.05480659684049147,0.05480659684049147,1924727.53407851,20711,100,5070,building_footprint_area,55,WI
576,G17003601,"McHenry County (North, West & Central) PUMA",7.201000273227692,3.7413089103415724e-6,3.7413089103415724e-6,1924727.53407851,5,100,5070,building_footprint_area,17,IL
152,G55050000,Walworth County PUMA,10.474482536315918,1.1637093456213964e-6,1.1637093456213964e-6,9000943.900405616,3,100,5070,building_footprint_area,55,WI
144,G17002901,Winnebago (Northeast) & Boone Counties PUMA,142611.62810228067,0.2647076143569192,0.2647076143569192,538751.5143783885,18496,100,5070,building_footprint_area,17,IL
576,G55002400,Rock County PUMA,163187.6007775101,0.08478478012506763,0.08478478012506763,1924727.53407851,23497,100,5070,building_footprint_area,55,WI
576,G17002901,Winnebago (Northeast) & Boone Counties PUMA,5.064399242401123,2.6312291754197687e-6,2.6312291754197687e-6,1924727.53407851,2,100,5070,building_footprint_area,17,IL
144,G55002400,Rock County PUMA,0.29578837752342224,5.490256075933315e-7,5.490256075933315e-7,538751.5143783885,1,100,5070,building_footprint_area,55,WI
144,G17002801,Winnebago County (Southeast & West)--Rockford City PUMA,194764.14629678684,0.3615101602480054,0.3615101602480054,538751.5143783885,19231,100,5070,building_footprint_area,17,IL
576,G17002801,Winnebago County (Southeast & West)--Rockford City PUMA,1.6562271118164063,8.604995161610487e-7,8.604995161610487e-7,1924727.53407851,1,100,5070,building_footprint_area,17,IL
574,G17002700,Stephenson & Ogle Counties PUMA,0.9519958794116974,1.2115637818937864e-6,1.2115637818937864e-6,785757.9548339087,2,100,5070,building_footprint_area,17,IL
144,G17002700,Stephenson & Ogle Counties PUMA,96175.03666728409,0.1785146474776054,0.1785146474776054,538751.5143783885,24591,100,5070,building_footprint_area,17,IL
152,G17003309,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA",155929.89428181108,0.017323726934325667,0.017323726934325667,9000943.900405616,10258,100,5070,building_footprint_area,17,IL
574,G55000800,"Grant, Green, Iowa, Richland & Lafayette Counties PUMA",94331.12611202407,0.12005112456286048,0.12005112456286048,785757.9548339087,37543,100,5070,building_footprint_area,55,WI
152,G17003602,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA",171906.17677166034,0.019098683279640663,0.019098683279640663,9000943.900405616,16095,100,5070,building_footprint_area,17,IL
158,G17000104,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA",21997.156181935687,0.10793525993639429,0.10793525993639429,203799.53867622593,10252,100,5070,building_footprint_area,17,IL
158,G55000800,"Grant, Green, Iowa, Richland & Lafayette Counties PUMA",0.09833186864852905,4.824930875076601e-7,4.824930875076601e-7,203799.53867622593,1,100,5070,building_footprint_area,55,WI
574,G17000104,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA",0.2299271523952484,2.9261829419703393e-7,2.9261829419703393e-7,785757.9548339087,1,100,5070,building_footprint_area,17,IL
177,G55000800,"Grant, Green, Iowa, Richland & Lafayette Counties PUMA",51320.560759930406,0.521626782521622,0.521626782521622,98385.59383749263,16962,100,5070,building_footprint_area,55,WI
152,G17003308,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA",119538.35873528419,0.01328064701413119,0.01328064701413119,9000943.900405616,13462,100,5070,building_footprint_area,17,IL
152,G17003310,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA",137988.4327413534,0.015330440259174944,0.015330440259174944,9000943.900405616,10485,100,5070,building_footprint_area,17,IL
152,G17003416,Cook County (Northeast)--Northfield & New Trier Townships PUMA,148929.991949782,0.016546041570492477,0.016546041570492477,9000943.900405616,8474,100,5070,building_footprint_area,17,IL
144,G17003601,"McHenry County (North, West & Central) PUMA",5.946942329406738,1.1038377008124645e-5,1.1038377008124645e-5,538751.5143783885,1,100,5070,building_footprint_area,17,IL
152,G17003415,Cook County (North)--Wheeling Township (North & East) PUMA,128607.12475989945,0.014288182015455507,0.014288182015455507,9000943.900405616,5394,100,5070,building_footprint_area,17,IL
152,G17003401,Cook County (Northwest)--Palatine & Barrington Townships PUMA,128669.9516158402,0.01429516204517638,0.01429516204517638,9000943.900405616,8680,100,5070,building_footprint_area,17,IL
152,G17003008,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA,138224.0810745858,0.015356620661568272,0.015356620661568272,9000943.900405616,6903,100,5070,building_footprint_area,17,IL
152,G17003009,Kane County (West) PUMA,130479.60140946787,0.01449621315866528,0.01449621315866528,9000943.900405616,16069,100,5070,building_footprint_area,17,IL
152,G17002601,DeKalb County PUMA,100186.19925515482,0.011130632560729554,0.011130632560729554,9000943.900405616,11232,100,5070,building_footprint_area,17,IL
144,G17000104,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA",105194.36818892253,0.19525581902130854,0.19525581902130854,538751.5143783885,27336,100,5070,building_footprint_area,17,IL
152,G17003419,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA,125181.01820864575,0.013907543430306752,0.013907543430306752,9000943.900405616,4771,100,5070,building_footprint_area,17,IL
152,G17003421,Cook County (North)--Niles & Evanston Townships PUMA,190866.43694115104,0.021205157931553146,0.021205157931553146,9000943.900405616,5396,100,5070,building_footprint_area,17,IL
152,G17002700,Stephenson & Ogle Counties PUMA,1.3642818927764893,1.515709805407197e-7,1.515709805407197e-7,9000943.900405616,1,100,5070,building_footprint_area,17,IL
152,G17003420,"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park PUMA",191995.03749062726,0.021330544842299848,0.021330544842299848,9000943.900405616,6227,100,5070,building_footprint_area,17,IL
152,G17003418,Cook County (Northwest)--Schaumburg Township (South & Central) PUMA,112658.79724521935,0.012516331452764918,0.012516331452764918,9000943.900405616,4604,100,5070,building_footprint_area,17,IL
152,G17003417,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA,121924.81711056456,0.01354578124912768,0.01354578124912768,9000943.900405616,5064,100,5070,building_footprint_area,17,IL
152,G17003501,"Chicago City (North)--Edgewater, Uptown & Rogers Park PUMA",164208.48164589703,0.01824347351376084,0.01824347351376084,9000943.900405616,1221,100,5070,building_footprint_area,17,IL
152,G17003503,"Chicago City (North)--West Ridge, Lincoln Square & North Center PUMA",153962.01880606823,0.01710509703311562,0.01710509703311562,9000943.900405616,1809,100,5070,building_footprint_area,17,IL
152,G17003504,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park PUMA",136876.39142989367,0.01520689307081733,0.01520689307081733,9000943.900405616,2247,100,5070,building_footprint_area,17,IL
152,G17003520,"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park PUMA",132132.21120209992,0.014679817212964248,0.014679817212964248,9000943.900405616,2334,100,5070,building_footprint_area,17,IL
152,G17003422,"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare PUMA",129666.84596839547,0.014405916468666381,0.014405916468666381,9000943.900405616,3533,100,5070,building_footprint_area,17,IL
152,G17003007,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA",117948.02280864352,0.013103961552668754,0.013103961552668754,9000943.900405616,8728,100,5070,building_footprint_area,17,IL
152,G17003207,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA,116037.97661940288,0.012891756453917436,0.012891756453917436,9000943.900405616,6038,100,5070,building_footprint_area,17,IL
152,G17003502,Chicago City (North)--Lake View & Lincoln Park PUMA,170876.87138756365,0.018984328008072943,0.018984328008072943,9000943.900405616,1322,100,5070,building_footprint_area,17,IL
152,G17003208,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA",174392.43731525075,0.019374905481567548,0.019374905481567548,9000943.900405616,9166,100,5070,building_footprint_area,17,IL
152,G17003522,"Chicago City (Northwest)--Logan Square, Avondale & Hermosa PUMA",132495.35099658743,0.014720161847760956,0.014720161847760956,9000943.900405616,1538,100,5070,building_footprint_area,17,IL
152,G17003521,"Chicago City (West)--Austin, Belmont Cragin & Montclare PUMA",189677.81405599043,0.021073102571769486,0.021073102571769486,9000943.900405616,2646,100,5070,building_footprint_area,17,IL
152,G17003524,"Chicago City (West)--West Town, Near West Side & Lower West Side PUMA",180819.49872903805,0.020088948529152554,0.020088948529152554,9000943.900405616,2044,100,5070,building_footprint_area,17,IL
152,G17003525,"Chicago City (Central)--Near North Side, Loop & Near South Side PUMA",114113.53255871683,0.012677951759434303,0.012677951759434303,9000943.900405616,559,100,5070,building_footprint_area,17,IL
152,G17003523,"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park PUMA",197108.9810763914,0.021898701209270836,0.021898701209270836,9000943.900405616,2700,100,5070,building_footprint_area,17,IL
152,G17003408,"Cook County (Central)--Cicero, Berwyn & Oak Park Townships PUMA",195793.73624630924,0.021752578219878256,0.021752578219878256,9000943.900405616,3186,100,5070,building_footprint_area,17,IL
152,G17003407,"Cook County (West Central)--Proviso, Riverside & River Forest Townships PUMA",179563.24737544544,0.019949379683096752,0.019949379683096752,9000943.900405616,5843,100,5070,building_footprint_area,17,IL
152,G17003205,DuPage County (East Central)--York Township PUMA,128051.38222347619,0.014226439320181267,0.014226439320181267,9000943.900405616,6484,100,5070,building_footprint_area,17,IL
152,G17003202,DuPage County (Central)--Milton Township PUMA,120103.86769540515,0.013343474753796969,0.013343474753796969,9000943.900405616,6032,100,5070,building_footprint_area,17,IL
152,G17003526,"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA",165863.7037991722,0.018427367799914603,0.018427367799914603,9000943.900405616,2261,100,5070,building_footprint_area,17,IL
152,G17003529,"Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas PUMA",191384.35518075246,0.02126269836790428,0.02126269836790428,9000943.900405616,2506,100,5070,building_footprint_area,17,IL
152,G17003209,DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA,124140.31582069071,0.013791921957773394,0.013791921957773394,9000943.900405616,5959,100,5070,building_footprint_area,17,IL
152,G17003409,Cook County (West Central)--Lyons & Stickney Townships PUMA,156590.88688602392,0.017397162855216478,0.017397162855216478,9000943.900405616,6639,100,5070,building_footprint_area,17,IL
152,G17003527,"Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn PUMA",150975.03944518603,0.01677324524135547,0.01677324524135547,9000943.900405616,2605,100,5070,building_footprint_area,17,IL
