PUMA2020,state_fips,CZ90,afactor,PUMA20_GISJOIN,CZ90_name,pop_overlap,share_of_PUMA20,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_name,state,PUMA200_GEOID
06517,06,38300,1,G06006517,"Los Angeles city, CA",115664.8585936986,1,115664.8585936986,6533,100,5070,building_footprint_area,Riverside County (Southwest)--Menifee City PUMA,CA,0606517
06525,06,38300,1,G06006525,"Los Angeles city, CA",131684.21173724346,1,131684.21173724346,6875,100,5070,building_footprint_area,Riverside County (Southwest)--Hemet City & East Hemet PUMA,CA,0606525
05926,06,38300,1,G06005926,"Los Angeles city, CA",117320.6185206417,1,117320.6185206417,4664,100,5070,building_footprint_area,Orange County (South Central)--Mission Viejo and Laguna Hills Cities PUMA,CA,0605926
06501,06,38300,1,G06006501,"Los Angeles city, CA",185868.44427175773,1,185868.44427175773,11843,100,5070,building_footprint_area,"Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities PUMA",CA,0606501
06524,06,38300,0.9999935472397762,G06006524,"Los Angeles city, CA",185194.17717126012,0.9999935472397762,185195.37219259143,10858,100,5070,building_footprint_area,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA,CA,0606524
05928,06,38300,0.9990976211018052,G06005928,"Los Angeles city, CA",186667.6038234178,0.9990976211018052,186836.2008685004,8036,100,5070,building_footprint_area,"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA",CA,0605928
06523,06,38300,0.999889136766098,G06006523,"Los Angeles city, CA",140525.21346598677,0.999889136766098,140540.79427293502,11486,100,5070,building_footprint_area,Riverside County (Southwest)--Temecula City PUMA,CA,0606523
07302,06,38000,1,G06007302,"San Diego city, CA",124769.35491110012,1,124769.35491110012,29771,100,5070,building_footprint_area,"San Diego County (North & East)--Fallbrook, Alpine & Valley Center PUMA",CA,0607302
06524,06,38000,6.4527602237680426e-6,G06006524,"San Diego city, CA",1.1950213313102722,6.4527602237680426e-6,185195.37219259143,2,100,5070,building_footprint_area,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA,CA,0606524
07301,06,38000,0.9996057677436296,G06007301,"San Diego city, CA",194725.3184508276,0.9996057677436296,194802.115728457,7668,100,5070,building_footprint_area,San Diego County (Northwest)--Oceanside City & Camp Pendleton PUMA,CA,0607301
07301,06,38300,3.930315806568027e-4,G06007301,"Los Angeles city, CA",76.56338346004486,3.930315806568027e-4,194802.115728457,8,100,5070,building_footprint_area,San Diego County (Northwest)--Oceanside City & Camp Pendleton PUMA,CA,0607301
06523,06,38000,1.108632339019382e-4,G06006523,"San Diego city, CA",15.580806948244572,1.108632339019382e-4,140540.79427293502,12,100,5070,building_footprint_area,Riverside County (Southwest)--Temecula City PUMA,CA,0606523
06515,06,38000,1.5093023534964616e-5,G06006515,"San Diego city, CA",2.4032649993896484,1.5093023534964616e-5,159230.18961854966,1,100,5070,building_footprint_area,"Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities PUMA",CA,0606515
07323,06,38000,1,G06007323,"San Diego city, CA",116390.7877531862,1,116390.7877531862,6726,100,5070,building_footprint_area,San Diego County (Northwest)--Vista City PUMA,CA,0607323
07324,06,38000,1,G06007324,"San Diego city, CA",131258.67313421937,1,131258.67313421937,6092,100,5070,building_footprint_area,San Diego County (Northwest)--Carlsbad City PUMA,CA,0607324
02500,06,38100,0.9999963541432796,G06002500,"Yuma city, AZ",175858.44242762477,0.9999963541432796,175859.08358464652,11728,100,5070,building_footprint_area,Imperial County--El Centro City PUMA,CA,0602500
07306,06,38000,1,G06007306,"San Diego city, CA",144001.65552793106,1,144001.65552793106,7803,100,5070,building_footprint_area,San Diego County (Northwest)--Escondido City (East) PUMA,CA,0607306
07325,06,38000,1,G06007325,"San Diego city, CA",126174.15838427284,1,126174.15838427284,5829,100,5070,building_footprint_area,San Diego County (Northwest)--San Marcos & Escondido (West) Cities PUMA,CA,0607325
02500,06,38300,3.64585672048854e-6,G06002500,"Los Angeles city, CA",0.6411570217460394,3.64585672048854e-6,175859.08358464652,3,100,5070,building_footprint_area,Imperial County--El Centro City PUMA,CA,0602500
07326,06,38000,0.9944084436282596,G06007326,"San Diego city, CA",172204.23809063248,0.9944084436282596,173172.54212194495,11586,100,5070,building_footprint_area,San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities PUMA,CA,0607326
07307,06,38000,1,G06007307,"San Diego city, CA",112222.75381817856,1,112222.75381817856,13370,100,5070,building_footprint_area,"San Diego County (Central)--Lakeside, Winter Gardens & Ramona PUMA",CA,0607307
07308,06,38000,1,G06007308,"San Diego city, CA",128269.38521811482,1,128269.38521811482,7828,100,5070,building_footprint_area,San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities PUMA,CA,0607308
07310,06,38000,0.9750686074504176,G06007310,"San Diego city, CA",160108.3574987026,0.9750686074504176,164202.14564937074,5999,100,5070,building_footprint_area,San Diego County (West)--San Diego City (Southwest/Central Coastal) PUMA,CA,0607310
07311,06,38000,1,G06007311,"San Diego city, CA",123829.79771092256,1,123829.79771092256,4697,100,5070,building_footprint_area,San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa) PUMA,CA,0607311
07312,06,38000,1,G06007312,"San Diego city, CA",122611.9796869196,1,122611.9796869196,2482,100,5070,building_footprint_area,San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) PUMA,CA,0607312
07314,06,38000,1,G06007314,"San Diego city, CA",159369.1985313557,1,159369.1985313557,6049,100,5070,building_footprint_area,San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities PUMA,CA,0607314
07313,06,38000,1,G06007313,"San Diego city, CA",189454.56802659668,1,189454.56802659668,7186,100,5070,building_footprint_area,San Diego County (Central)--El Cajon & Santee Cities PUMA,CA,0607313
07315,06,38000,1,G06007315,"San Diego city, CA",166161.8076065604,1,166161.8076065604,5304,100,5070,building_footprint_area,San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PUMA,CA,0607315
07317,06,38000,1,G06007317,"San Diego city, CA",164675.40261045285,1,164675.40261045285,3381,100,5070,building_footprint_area,San Diego County (South Central)--San Diego City (Central/Mid-City) PUMA,CA,0607317
07316,06,38000,1,G06007316,"San Diego city, CA",175559.73768110992,1,175559.73768110992,3169,100,5070,building_footprint_area,San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park) PUMA,CA,0607316
07328,06,38000,1,G06007328,"San Diego city, CA",131975.04825995862,1,131975.04825995862,8297,100,5070,building_footprint_area,"San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley PUMA",CA,0607328
07327,06,38000,1,G06007327,"San Diego city, CA",149576.058384113,1,149576.058384113,3776,100,5070,building_footprint_area,San Diego County (South)--San Diego City (Southeast/Encanto & Skyline) PUMA,CA,0607327
07329,06,38000,1,G06007329,"San Diego city, CA",167558.49478321522,1,167558.49478321522,5946,100,5070,building_footprint_area,San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East) PUMA,CA,0607329
07330,06,38000,1,G06007330,"San Diego city, CA",180107.574748418,1,180107.574748418,4430,100,5070,building_footprint_area,San Diego County (Southwest)--Chula Vista (West) & National City Cities PUMA,CA,0607330
07322,06,38000,1,G06007322,"San Diego city, CA",139993.62402827712,1,139993.62402827712,3220,100,5070,building_footprint_area,San Diego County (South)--San Diego City (South/Otay Mesa & South Bay) PUMA,CA,0607322
00100,08,36401,0.4203972966081681,G08000100,"Craig city, CO",44446.4795884958,0.4203972966081681,105724.9414948598,13658,100,5070,building_footprint_area,Northwest Colorado PUMA,CO,0800100
00400,56,34602,0.10218640775316634,G56000400,"Rawlins city, WY",14467.916009450564,0.10218640775316634,141583.56602962455,4164,100,5070,building_footprint_area,"Natrona, Carbon, Converse & Albany Counties PUMA",WY,5600400
00200,08,28704,0.01125587068463349,G08000200,"Laramie city, WY",1347.891332087107,0.01125587068463349,119750.07263784995,1079,100,5070,building_footprint_area,Mid Mountain PUMA,CO,0800200
00301,08,28800,0.999945605862154,G08000301,"Fort Collins city, CO",104059.25853282458,0.999945605862154,104064.91905437654,20428,100,5070,building_footprint_area,Larimer PUMA,CO,0800301
00200,08,28800,1.3798145229851248e-6,G08000200,"Fort Collins city, CO",0.16523288935422897,1.3798145229851248e-6,119750.07263784995,2,100,5070,building_footprint_area,Mid Mountain PUMA,CO,0800200
00300,56,27702,0.9999929569747014,G56000300,"Cheyenne city, WY",100309.39503966924,0.9999929569747014,100310.101526252,15620,100,5070,building_footprint_area,Laramie County PUMA,WY,5600300
01001,08,28800,1,G08001001,"Fort Collins city, CO",98755.13391306298,1,98755.13391306298,16784,100,5070,building_footprint_area,Weld Rural PUMA,CO,0801001
01800,08,28301,0.34026962933935273,G08001800,"Sterling city, CO",40758.04655110592,0.34026962933935273,119781.61739041864,13992,100,5070,building_footprint_area,Northeast Colorado PUMA,CO,0801800
01800,08,28302,0.01991973400054048,G08001800,"Ogallala city, NE",2386.0179565716535,0.01991973400054048,119781.61739041864,944,100,5070,building_footprint_area,Northeast Colorado PUMA,CO,0801800
00100,31,28302,0.01745431394639222,G31000100,"Ogallala city, NE",1837.349454663228,0.01745431394639222,105266.20870383766,993,100,5070,building_footprint_area,North Central & Northwest Nebraska PUMA,NE,3100100
00302,08,28800,1,G08000302,"Fort Collins city, CO",145585.07306240126,1,145585.07306240126,8812,100,5070,building_footprint_area,Fort Collins PUMA,CO,0800302
00200,08,28703,0.1302462674976668,G08000200,"Kremmling town, CO",15596.999993654434,0.1302462674976668,119750.07263784995,6866,100,5070,building_footprint_area,Mid Mountain PUMA,CO,0800200
00303,08,28800,0.9999525428135542,G08000303,"Fort Collins city, CO",105251.2407334952,0.9999525428135542,105256.23589830684,8666,100,5070,building_footprint_area,Loveland PUMA,CO,0800303
01800,08,28800,0.2423854381229615,G08001800,"Fort Collins city, CO",29033.319810253568,0.2423854381229615,119781.61739041864,5955,100,5070,building_footprint_area,Northeast Colorado PUMA,CO,0801800
00400,31,28301,1.4690868104263526e-5,G31000400,"Sterling city, CO",1.4994924869388342,1.4690868104263526e-5,102069.69910128438,6,100,5070,building_footprint_area,Southwest Nebraska PUMA,NE,3100400
01002,08,28800,1,G08001002,"Fort Collins city, CO",124094.28152891436,1,124094.28152891436,5794,100,5070,building_footprint_area,Greeley PUMA,CO,0801002
01003,08,28800,0.9960032028068628,G08001003,"Fort Collins city, CO",102080.20075848862,0.9960032028068628,102489.83183067456,13864,100,5070,building_footprint_area,South Weld PUMA,CO,0801003
00401,08,28900,1,G08000401,"Denver city, CO",108309.16004735394,1,108309.16004735394,27219,100,5070,building_footprint_area,Foothills PUMA,CO,0800401
00301,08,28900,5.439413784590465e-5,G08000301,"Denver city, CO",5.660521551966667,5.439413784590465e-5,104064.91905437654,5,100,5070,building_footprint_area,Larimer PUMA,CO,0800301
00501,08,28900,1,G08000501,"Denver city, CO",124026.78768948744,1,124026.78768948744,8631,100,5070,building_footprint_area,East Boulder PUMA,CO,0800501
00303,08,28900,4.745718644582016e-5,G08000303,"Denver city, CO",4.9951648116111755,4.745718644582016e-5,105256.23589830684,4,100,5070,building_footprint_area,Loveland PUMA,CO,0800303
01003,08,28900,0.0039967971931371,G08001003,"Denver city, CO",409.6310721859336,0.0039967971931371,102489.83183067456,73,100,5070,building_footprint_area,South Weld PUMA,CO,0801003
00100,08,28702,0.5795987684922724,G08000100,"Glenwood Springs city, CO",61278.045889338304,0.5795987684922724,105724.9414948598,10015,100,5070,building_footprint_area,Northwest Colorado PUMA,CO,0800100
00502,08,28900,1,G08000502,"Denver city, CO",126215.1205483079,1,126215.1205483079,6565,100,5070,building_footprint_area,Boulder PUMA,CO,0800502
00200,08,28702,0.858495654521479,G08000200,"Glenwood Springs city, CO",102804.91698822564,0.858495654521479,119750.07263784995,16332,100,5070,building_footprint_area,Mid Mountain PUMA,CO,0800200
00601,08,28800,0.01172640278298962,G08000601,"Fort Collins city, CO",1945.6654267162085,0.01172640278298962,165921.76328264968,96,100,5070,building_footprint_area,Broomfield PUMA,CO,0800601
00601,08,28900,0.9882735972170104,G08000601,"Denver city, CO",163976.09785593348,0.9882735972170104,165921.76328264968,8152,100,5070,building_footprint_area,Broomfield PUMA,CO,0800601
01202,08,28900,1,G08001202,"Denver city, CO",179108.5271573607,1,179108.5271573607,8383,100,5070,building_footprint_area,Commerce City PUMA,CO,0801202
01201,08,28900,1,G08001201,"Denver city, CO",116469.79747254356,1,116469.79747254356,6787,100,5070,building_footprint_area,Brighton PUMA,CO,0801201
01101,08,28900,1,G08001101,"Denver city, CO",182053.87432093103,1,182053.87432093103,6956,100,5070,building_footprint_area,Thornton PUMA,CO,0801101
01401,08,28900,1,G08001401,"Denver city, CO",105895.99471501131,1,105895.99471501131,10912,100,5070,building_footprint_area,Adams Arapahoe PUMA,CO,0801401
00701,08,28900,1,G08000701,"Denver city, CO",127134.98624303006,1,127134.98624303006,7127,100,5070,building_footprint_area,Wheat Ridge PUMA,CO,0800701
00200,08,28900,8.274816976859877e-7,G08000200,"Denver city, CO",0.09909099340438844,8.274816976859877e-7,119750.07263784995,1,100,5070,building_footprint_area,Mid Mountain PUMA,CO,0800200
01702,08,28900,1,G08001702,"Denver city, CO",175985.19255276397,1,175985.19255276397,5062,100,5070,building_footprint_area,Northeast Denver PUMA,CO,0801702
01701,08,28900,1,G08001701,"Denver city, CO",148051.7200611859,1,148051.7200611859,3392,100,5070,building_footprint_area,Downtown Denver PUMA,CO,0801701
00702,08,28900,1,G08000702,"Denver city, CO",122201.820072148,1,122201.820072148,6394,100,5070,building_footprint_area,Lakewood PUMA,CO,0800702
01301,08,28900,1,G08001301,"Denver city, CO",134017.91587287,1,134017.91587287,3586,100,5070,building_footprint_area,North Aurora PUMA,CO,0801301
00703,08,28900,1,G08000703,"Denver city, CO",150024.5856910944,1,150024.5856910944,6740,100,5070,building_footprint_area,South Jefferson PUMA,CO,0800703
01704,08,28900,1,G08001704,"Denver city, CO",120032.71214438647,1,120032.71214438647,3273,100,5070,building_footprint_area,South Denver PUMA,CO,0801704
01705,08,28900,1,G08001705,"Denver city, CO",175559.3831125833,1,175559.3831125833,5241,100,5070,building_footprint_area,Glendale PUMA,CO,0801705
01703,08,28900,1,G08001703,"Denver city, CO",121364.3497411958,1,121364.3497411958,4130,100,5070,building_footprint_area,Southwest Denver PUMA,CO,0801703
01601,08,28900,1,G08001601,"Denver city, CO",112811.16243410856,1,112811.16243410856,3630,100,5070,building_footprint_area,South Aurora PUMA,CO,0801601
01501,08,28900,1,G08001501,"Denver city, CO",111567.91007322446,1,111567.91007322446,5555,100,5070,building_footprint_area,Englewood PUMA,CO,0801501
02401,08,35201,0.9999888884826864,G08002401,"Grand Junction city, CO",102827.503602623,0.9999888884826864,102828.64618490545,36637,100,5070,building_footprint_area,West Central Colorado PUMA,CO,0802401
01602,08,28900,1,G08001602,"Denver city, CO",121647.57246677576,1,121647.57246677576,7236,100,5070,building_footprint_area,South Metro PUMA,CO,0801602
01603,08,28900,1,G08001603,"Denver city, CO",120868.97647085786,1,120868.97647085786,5329,100,5070,building_footprint_area,Southeast Aurora PUMA,CO,0801603
00100,08,35201,3.9348995594325145e-6,G08000100,"Grand Junction city, CO",0.4160170257091522,3.9348995594325145e-6,105724.9414948598,1,100,5070,building_footprint_area,Northwest Colorado PUMA,CO,0800100
00801,08,28900,1,G08000801,"Denver city, CO",134890.34921250818,1,134890.34921250818,6821,100,5070,building_footprint_area,Highlands Ranch PUMA,CO,0800801
02101,08,28900,0.14900480273449002,G08002101,"Denver city, CO",17071.845275878906,0.14900480273449002,114572.44976391154,10653,100,5070,building_footprint_area,Central Mountain PUMA,CO,0802101
00902,08,28900,1,G08000902,"Denver city, CO",120034.31897838227,1,120034.31897838227,9910,100,5070,building_footprint_area,Parker PUMA,CO,0800902
