state,CZ20,CZ90,CZ90_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
IA,178,26106,"Centerville city, IA",12264.675118550658,0.08040317542472296,152539.68582414254,5307,100,5070,building_footprint_area
IA,190,28201,"Red Oak city, IA",2.1271989792585373,2.1425096543805985e-6,992853.8594490079,4,100,5070,building_footprint_area
IA,178,23600,"Burlington city, IA",1.0501068830490112,6.884155276546468e-6,152539.68582414254,1,100,5070,building_footprint_area
IA,178,26107,"Kirksville city, MO",0.19669511914253235,1.28946849523012e-6,152539.68582414254,1,100,5070,building_footprint_area
IA,307,22300,"Ottumwa city, IA",0.21085824072360992,4.374519779669626e-6,48201.46012450638,1,100,5070,building_footprint_area
IA,307,26107,"Kirksville city, MO",0.12431910634040833,2.5791564408896927e-6,48201.46012450638,1,100,5070,building_footprint_area
IA,307,26105,"Unionville city, MO",3.3724721670150757,6.996618273188901e-5,48201.46012450638,2,100,5070,building_footprint_area
IA,187,26105,"Unionville city, MO",8.040294229984283,2.4866056970740446e-4,32334.415703483624,3,100,5070,building_footprint_area
IA,317,26106,"Centerville city, IA",0.8190078139305115,2.7557663204119295e-5,29719.784579125233,1,100,5070,building_footprint_area
IA,187,26104,"Trenton city, MO",1.69249826669693,5.234355499779712e-5,32334.415703483624,3,100,5070,building_footprint_area
IA,176,29505,"Maryville city, MO",10.095697060227394,1.7296067695416387e-4,58369.89793294371,6,100,5070,building_footprint_area
IA,308,29505,"Maryville city, MO",1.2143979966640472,3.625626993560263e-5,33494.840997737134,3,100,5070,building_footprint_area
IA,320,29505,"Maryville city, MO",10.142747618258,3.461223127119718e-4,29303.94038681453,4,100,5070,building_footprint_area
IA,320,29506,"Bethany city, MO",0.7002056241035461,2.389458942588511e-5,29303.94038681453,1,100,5070,building_footprint_area
ID,135,34501,"Bonners Ferry city, ID",11985.763444251497,0.01673222230719621,716328.2452383296,5618,100,5070,building_footprint_area
ID,135,38601,"Spokane city, WA",46696.73358053807,0.0651890161960619,716328.2452383296,19151,100,5070,building_footprint_area
ID,333,34501,"Bonners Ferry city, ID",0.8345807790756226,5.437095014074094e-6,153497.55281364103,1,100,5070,building_footprint_area
ID,133,38601,"Spokane city, WA",187950.1967956624,0.9999148782313592,187966.19681077963,32408,100,5070,building_footprint_area
ID,343,38601,"Spokane city, WA",2.0250868797302246,1.6436616822692148e-4,12320.582158576697,1,100,5070,building_footprint_area
ID,133,38402,"Pullman city, WA",3.446541666984558,1.8335965324946676e-5,187966.19681077963,2,100,5070,building_footprint_area
ID,137,38402,"Pullman city, WA",39460.46683588624,0.2169088628182424,181921.8741142538,8217,100,5070,building_footprint_area
ID,137,38401,"Lewiston city, ID",70440.76643380779,0.38720339033869194,181921.8741142538,21513,100,5070,building_footprint_area
ID,461,38401,"Lewiston city, ID",0.637538954615593,8.680332421995422e-5,7344.63755097799,2,100,5070,building_footprint_area
ID,137,39202,"Enterprise city, OR",0.5845403671264648,3.213139541204108e-6,181921.8741142538,1,100,5070,building_footprint_area
ID,331,36302,"Salmon city, ID",0.5019680559635162,2.2834029479453297e-6,219833.32219799457,2,100,5070,building_footprint_area
ID,138,36302,"Salmon city, ID",12148.213536642492,0.9998304610578149,12150.273481155746,7661,100,5070,building_footprint_area
ID,130,35803,"McCall city, ID",15908.015800206107,0.9995499957757424,15915.177697399748,9089,100,5070,building_footprint_area
ID,137,35803,"McCall city, ID",18.056340366601944,9.925326712092841e-5,181921.8741142538,13,100,5070,building_footprint_area
ID,130,38401,"Lewiston city, ID",1.1654213666915894,7.322704080658792e-5,15915.177697399748,1,100,5070,building_footprint_area
ID,130,39201,"La Grande city, OR",4.354046832770109,2.7357827324048554e-4,15915.177697399748,2,100,5070,building_footprint_area
ID,129,35802,"Ontario city, OR",35417.35988388909,0.041228462755558665,859051.1873769514,9561,100,5070,building_footprint_area
ID,130,35802,"Ontario city, OR",1.642428994178772,1.0319891021054167e-4,15915.177697399748,2,100,5070,building_footprint_area
ID,138,35803,"McCall city, ID",0.04576877038925886,3.766892198784096e-6,12150.273481155746,3,100,5070,building_footprint_area
ID,129,35801,"Boise City city, ID",792082.6662190487,0.9220436195864112,859051.1873769514,81942,100,5070,building_footprint_area
ID,129,36302,"Salmon city, ID",0.2502862811088562,2.9135199949270384e-7,859051.1873769514,1,100,5070,building_footprint_area
ID,131,36301,"Pocatello city, ID",366180.75261813984,0.9999738212589849,366190.33902018727,58606,100,5070,building_footprint_area
ID,134,35701,"Twin Falls city, ID",157752.83328958252,0.9999655453462339,157758.26879611262,33766,100,5070,building_footprint_area
ID,131,36302,"Salmon city, ID",6.5030504912137985,1.7758662089813623e-5,366190.33902018727,11,100,5070,building_footprint_area
ID,138,36301,"Pocatello city, ID",2.0141757428646088,1.657720499862377e-4,12150.273481155746,3,100,5070,building_footprint_area
ID,140,36303,"Jackson town, WY",11466.000012324192,0.26523247768372654,43230.00000775431,4454,100,5070,building_footprint_area
ID,134,35801,"Boise City city, ID",0.2648526206612587,1.6788509577495124e-6,157758.26879611262,2,100,5070,building_footprint_area
ID,131,35701,"Twin Falls city, ID",0.04887006804347038,1.3345537234606367e-7,366190.33902018727,1,100,5070,building_footprint_area
ID,136,35702,"Burley city, ID",45651.625446655264,0.9996658903260033,45666.883194111695,12478,100,5070,building_footprint_area
ID,131,36403,"Soda Springs city, ID",0.8734686002135277,2.3852857575398113e-6,366190.33902018727,4,100,5070,building_footprint_area
ID,132,36403,"Soda Springs city, ID",13378.521898758743,0.2403968120053466,55651.827439630084,5817,100,5070,building_footprint_area
ID,132,36301,"Pocatello city, ID",0.7667413353919983,1.3777469144633983e-5,55651.827439630084,2,100,5070,building_footprint_area
ID,136,35701,"Twin Falls city, ID",15.097612366080284,3.3060308280524335e-4,45666.883194111695,9,100,5070,building_footprint_area
ID,134,35702,"Burley city, ID",4.999999940395355,3.169405938941542e-5,157758.26879611262,3,100,5070,building_footprint_area
ID,139,36200,"Logan city, UT",18709.970756933326,0.09027792626105031,207248.5659764827,6325,100,5070,building_footprint_area
IL,152,24000,"Racine city, WI",505.0168237052858,5.610709602162145e-5,9000943.900405616,132,100,5070,building_footprint_area
IL,152,24300,"Chicago city, IL",8533371.663963083,0.9480529773747993,9000943.900405616,392964,100,5070,building_footprint_area
IL,576,24000,"Racine city, WI",11.526737354695797,5.988763162893278e-6,1924727.53407851,12,100,5070,building_footprint_area
IL,144,24400,"Rockford city, IL",538579.6674721587,0.9996810275207706,538751.5143783885,89585,100,5070,building_footprint_area
IL,144,24000,"Racine city, WI",23.010790467262268,4.271132396502331e-5,538751.5143783885,6,100,5070,building_footprint_area
IL,576,24400,"Rockford city, IL",30.785854250192642,1.5994915490691414e-5,1924727.53407851,12,100,5070,building_footprint_area
IL,574,24400,"Rockford city, IL",0.3376632034778595,4.2972928419061796e-7,785757.9548339087,1,100,5070,building_footprint_area
IL,574,23000,"Monroe city, WI",3.7538329027593136,4.777339993398843e-6,785757.9548339087,7,100,5070,building_footprint_area
IL,144,23000,"Monroe city, WI",6.456686191260815,1.1984534648984772e-5,538751.5143783885,8,100,5070,building_footprint_area
IL,144,24300,"Chicago city, IL",42.98281064629555,7.978225489702634e-5,538751.5143783885,23,100,5070,building_footprint_area
IL,158,23200,"Dubuque city, IA",21991.13232997479,0.10790570220530213,203799.53867622593,10248,100,5070,building_footprint_area
IL,574,23200,"Dubuque city, IA",1.6982911229133606,2.161341304234509e-6,785757.9548339087,4,100,5070,building_footprint_area
IL,177,23000,"Monroe city, WI",12.407215029001236,1.2610804636189647e-4,98385.59383749263,6,100,5070,building_footprint_area
IL,177,23200,"Dubuque city, IA",1.1507463455200195,1.1696289066677309e-5,98385.59383749263,1,100,5070,building_footprint_area
IL,144,23200,"Dubuque city, IA",13.089792490005493,2.4296530293949143e-5,538751.5143783885,8,100,5070,building_footprint_area
IL,158,24400,"Rockford city, IL",1.8223143815994263,8.941700228745448e-6,203799.53867622593,1,100,5070,building_footprint_area
IL,152,24400,"Rockford city, IL",100071.92278157303,0.011117936506310568,9000943.900405616,11208,100,5070,building_footprint_area
IL,174,24300,"Chicago city, IL",197.35773968696594,2.3814897831637755e-4,828715.4582069169,19,100,5070,building_footprint_area
IL,156,23801,"Davenport city, IA",214310.09595401655,0.4716125981273744,454419.7860807253,36803,100,5070,building_footprint_area
IL,152,23900,"Peoria city, IL",125.70591089129448,1.3965858723508955e-5,9000943.900405616,26,100,5070,building_footprint_area
IL,145,23900,"Peoria city, IL",509528.6653189423,0.9382976793476973,543035.1971808836,82683,100,5070,building_footprint_area
IL,174,14900,"Gary city, IN",38.38445891439915,4.6318019694541726e-5,828715.4582069169,14,100,5070,building_footprint_area
IL,156,24400,"Rockford city, IL",1.4512556195259094,3.1936453120641656e-6,454419.7860807253,2,100,5070,building_footprint_area
IL,145,24300,"Chicago city, IL",2.126340627670288,3.915658945698154e-6,543035.1971808836,1,100,5070,building_footprint_area
IL,145,24400,"Rockford city, IL",3.663411606103182,6.746177089664612e-6,543035.1971808836,3,100,5070,building_footprint_area
IL,144,23900,"Peoria city, IL",3.6788070797920227,6.828393019064884e-6,538751.5143783885,3,100,5070,building_footprint_area
IL,144,23801,"Davenport city, IA",2.1615700721740723,4.0121837516653515e-6,538751.5143783885,2,100,5070,building_footprint_area
IL,145,23801,"Davenport city, IA",12.002920299768448,2.2103392859395644e-5,543035.1971808836,9,100,5070,building_footprint_area
IL,157,24200,"Kankakee city, IL",133749.04927258333,0.9994950299265395,133816.62266235938,21142,100,5070,building_footprint_area
IL,157,24300,"Chicago city, IL",24.763069987297058,1.850522714937906e-4,133816.62266235938,13,100,5070,building_footprint_area
IL,156,23900,"Peoria city, IL",15.4767324924469,3.405822758276097e-5,454419.7860807253,16,100,5070,building_footprint_area
IL,147,23400,"Bloomington city, IL",220996.99619939108,0.4849324242082146,455727.4068860819,27201,100,5070,building_footprint_area
IL,147,24300,"Chicago city, IL",1.9846904277801514,4.3549946696013915e-6,455727.4068860819,1,100,5070,building_footprint_area
IL,145,23400,"Bloomington city, IL",32.613649725914,6.005807707350225e-5,543035.1971808836,7,100,5070,building_footprint_area
IL,156,23700,"Galesburg city, IL",66555.44470800413,0.14646247092810544,454419.7860807253,15308,100,5070,building_footprint_area
IL,157,23400,"Bloomington city, IL",0.40338316559791565,3.014447365150707e-6,133816.62266235938,1,100,5070,building_footprint_area
IL,147,23500,"Decatur city, IL",234711.13196830126,0.5150252726120813,455727.4068860819,22465,100,5070,building_footprint_area
IL,157,23500,"Decatur city, IL",16.889016538858414,1.262101538870256e-4,133816.62266235938,7,100,5070,building_footprint_area
IL,147,24200,"Kankakee city, IL",0.43356356024742126,9.513660001488545e-7,455727.4068860819,1,100,5070,building_footprint_area
IL,155,23600,"Burlington city, IA",23907.6593627946,0.19401883229800468,123223.39578909252,11027,100,5070,building_footprint_area
IL,156,23600,"Burlington city, IA",9.387414619326591,2.065802349913295e-5,454419.7860807253,9,100,5070,building_footprint_area
IL,157,14900,"Gary city, IN",13.40685760974884,1.0018828261401033e-4,133816.62266235938,2,100,5070,building_footprint_area
IL,147,23900,"Peoria city, IL",9.0896782502532,1.9945428150485022e-5,455727.4068860819,6,100,5070,building_footprint_area
IL,145,23700,"Galesburg city, IL",33456.125539681874,0.06160949734633449,543035.1971808836,9988,100,5070,building_footprint_area
IL,157,14500,"Lafayette city, IN",3.67578262090683,2.746880430678193e-5,133816.62266235938,2,100,5070,building_footprint_area
IL,161,14500,"Lafayette city, IN",73849.49773080228,0.1807834932807112,408496.9063858758,13506,100,5070,building_footprint_area
IL,161,24200,"Kankakee city, IL",0.6493697166442871,1.5896563878280078e-6,408496.9063858758,1,100,5070,building_footprint_area
IL,146,23700,"Galesburg city, IL",27203.39296520606,0.07865109114338174,345874.32379817846,6739,100,5070,building_footprint_area
IL,146,23600,"Burlington city, IA",7.619761750102043,2.203043483085567e-5,345874.32379817846,8,100,5070,building_footprint_area
IL,147,14500,"Lafayette city, IN",7.298086389899254,1.601414854499535e-5,455727.4068860819,9,100,5070,building_footprint_area
IL,146,23900,"Peoria city, IL",12988.904927691445,0.03755382817971367,345874.32379817846,4514,100,5070,building_footprint_area
IL,146,24802,"Springfield city, IL",236072.47068953747,0.6825382933810618,345874.32379817846,33373,100,5070,building_footprint_area
IL,146,23400,"Bloomington city, IL",4.369603753089905,1.2633501397575894e-5,345874.32379817846,2,100,5070,building_footprint_area
IL,149,14400,"Terre Haute city, IN",5.873628854751587,2.321392498377462e-5,253021.79010473075,7,100,5070,building_footprint_area
IL,146,24801,"Jacksonville city, IL",69579.67643640668,0.20117040106454157,345874.32379817846,21658,100,5070,building_footprint_area
IL,141,25000,"Quincy city, IL",80320.65477451729,0.5260673675649135,152681.30989821604,20400,100,5070,building_footprint_area
IL,155,25000,"Quincy city, IL",8.027922749519348,6.51493387121049e-5,123223.39578909252,8,100,5070,building_footprint_area
IL,148,23500,"Decatur city, IL",157153.23231170466,0.5394896306444654,291299.8200242922,25235,100,5070,building_footprint_area
IL,148,23400,"Bloomington city, IL",4.426337748765945,1.5195126960246052e-5,291299.8200242922,3,100,5070,building_footprint_area
IL,147,24802,"Springfield city, IL",0.47269976139068604,1.0372423388370994e-6,455727.4068860819,1,100,5070,building_footprint_area
IL,141,24801,"Jacksonville city, IL",6212.645021748031,0.04069027850160342,152681.30989821604,2255,100,5070,building_footprint_area
IL,149,23301,"Charleston city, IL",31936.15240576677,0.12621898055715977,253021.79010473075,9856,100,5070,building_footprint_area
IL,149,14500,"Lafayette city, IN",0.22052639722824097,8.715707731613183e-7,253021.79010473075,1,100,5070,building_footprint_area
IL,148,24802,"Springfield city, IL",33835.63881979603,0.11615399836832853,291299.8200242922,7337,100,5070,building_footprint_area
IL,148,23301,"Charleston city, IL",56632.460381132085,0.19441296042136025,291299.8200242922,10831,100,5070,building_footprint_area
IL,143,24802,"Springfield city, IL",4.163845077157021,1.0353519508962164e-5,402167.115593179,6,100,5070,building_footprint_area
IL,143,24900,"Alton city, IL",380701.5134778385,0.9466251682868707,402167.115593179,73378,100,5070,building_footprint_area
IL,146,24900,"Alton city, IL",17.889413833618164,5.172229507286825e-5,345874.32379817846,4,100,5070,building_footprint_area
IL,143,24801,"Jacksonville city, IL",7.859718032181263,1.9543412992851295e-5,402167.115593179,5,100,5070,building_footprint_area
IL,148,24900,"Alton city, IL",2.5362444519996643,8.706646134515842e-6,291299.8200242922,2,100,5070,building_footprint_area
IL,153,23302,"Effingham city, IL",18611.81711415667,0.26596234518328904,69979.14348112047,5802,100,5070,building_footprint_area
IL,153,23301,"Charleston city, IL",0.03624940291047096,5.180029521260233e-7,69979.14348112047,1,100,5070,building_footprint_area
IL,148,23302,"Effingham city, IL",43671.52592945867,0.14991950879275104,291299.8200242922,12853,100,5070,building_footprint_area
IL,143,23500,"Decatur city, IL",14.785451412200928,3.676444651719728e-5,402167.115593179,5,100,5070,building_footprint_area
IL,143,23302,"Effingham city, IL",21250.544599555433,0.05284008506814836,402167.115593179,7004,100,5070,building_footprint_area
IL,150,23302,"Effingham city, IL",13215.698486187495,0.20267515838251646,65206.30644454714,5393,100,5070,building_footprint_area
IL,153,14802,"Vincennes city, IN",15217.39764332166,0.2174561860338735,69979.14348112047,4471,100,5070,building_footprint_area
