PUMA20_GISJOIN,CZ90,CZ90_name,pop_overlap,share_of_PUMA20,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_name,state_fips,state,afactor,GISJOIN,STATEFP20,PUMACE20,GEOID20
G45001302,8100,"Columbia city, SC",137423.7796,0.999998421,137423.9965,28729,100,5070,building_footprint_area,Lexington (South & West) County and Cayce PUMA,45,SC,0.999998421,G45001302,45,1302,4501302
G45001800,8100,"Columbia city, SC",97966.00249,0.826827936,118484.1467,30127,100,5070,building_footprint_area,"Barnwell, Calhoun & Orangeburg Counties PUMA",45,SC,0.826827936,G45001800,45,1800,4501800
G45001100,8401,"South Augusta CDP, GA",25441.18327,0.207393651,122670.9843,7939,100,5070,building_footprint_area,"Edgefield, Greenwood, McCormick & Saluda Counties PUMA",45,SC,0.207393651,G45001100,45,1100,4501100
G45001200,8401,"South Augusta CDP, GA",168155.9127,0.999967072,168161.45,36240,100,5070,building_footprint_area,Aiken County--Aiken & North Augusta Cities PUMA,45,SC,0.999967072,G45001200,45,1200,4501200
G45001302,8401,"South Augusta CDP, GA",0.216955483,1.58e-06,137423.9965,1,100,5070,building_footprint_area,Lexington (South & West) County and Cayce PUMA,45,SC,1.58e-06,G45001302,45,1302,4501302
G45001200,8100,"Columbia city, SC",5.537294686,3.29e-05,168161.45,5,100,5070,building_footprint_area,Aiken County--Aiken & North Augusta Cities PUMA,45,SC,3.29e-05,G45001200,45,1200,4501200
G45002201,8202,"Charleston city, SC",101817.4506,0.999920932,101825.5016,18672,100,5070,building_footprint_area,Berkeley (North & East) County--Moncks Corner City PUMA,45,SC,0.999920932,G45002201,45,2201,4502201
G45002201,8100,"Columbia city, SC",8.051094413,7.91e-05,101825.5016,3,100,5070,building_footprint_area,Berkeley (North & East) County--Moncks Corner City PUMA,45,SC,7.91e-05,G45002201,45,2201,4502201
G45001800,8202,"Charleston city, SC",21.30851895,0.00018,118484.1467,10,100,5070,building_footprint_area,"Barnwell, Calhoun & Orangeburg Counties PUMA",45,SC,0.00018,G45001800,45,1800,4501800
G45001800,8201,"Barnwell city, SC",20482.12582,0.17286807,118484.1467,6720,100,5070,building_footprint_area,"Barnwell, Calhoun & Orangeburg Counties PUMA",45,SC,0.17286807,G45001800,45,1800,4501800
G45002303,8202,"Charleston city, SC",107986.9744,0.999809468,108007.5533,10725,100,5070,building_footprint_area,Charleston (Northeast) County--Mount Pleasant Town PUMA,45,SC,0.999809468,G45002303,45,2303,4502303
G45001901,8201,"Barnwell city, SC",39650.54944,0.26126671,151762.7309,13264,100,5070,building_footprint_area,"Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA",45,SC,0.26126671,G45001901,45,1901,4501901
G45001901,8100,"Columbia city, SC",6.043139726,3.98e-05,151762.7309,7,100,5070,building_footprint_area,"Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA",45,SC,3.98e-05,G45001901,45,1901,4501901
G45002100,8202,"Charleston city, SC",161098.2359,0.999996149,161098.8562,17553,100,5070,building_footprint_area,Dorchester County PUMA,45,SC,0.999996149,G45002100,45,2100,4502100
G45002100,8100,"Columbia city, SC",0.620362282,3.85e-06,161098.8562,1,100,5070,building_footprint_area,Dorchester County PUMA,45,SC,3.85e-06,G45002100,45,2100,4502100
G45001800,8401,"South Augusta CDP, GA",14.70985556,0.000124,118484.1467,3,100,5070,building_footprint_area,"Barnwell, Calhoun & Orangeburg Counties PUMA",45,SC,0.000124,G45001800,45,1800,4501800
G45001901,8202,"Charleston city, SC",38216.53748,0.251817671,151762.7309,12399,100,5070,building_footprint_area,"Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA",45,SC,0.251817671,G45001901,45,1901,4501901
G45002202,8202,"Charleston city, SC",127355.9725,1.0,127355.9725,7727,100,5070,building_footprint_area,Berkeley (South) County--Goose Creek &portions of Charleston Cities PUMA,45,SC,1.0,G45002202,45,2202,4502202
G45002302,8202,"Charleston city, SC",147968.5832,1.0,147968.5832,9973,100,5070,building_footprint_area,Charleston (North) County--North Charleston City PUMA,45,SC,1.0,G45002302,45,2302,4502302
G45002301,8202,"Charleston city, SC",150269.2057,1.0,150269.2057,18255,100,5070,building_footprint_area,Charleston (West) County--Kiawah Island & Charleston Cities PUMA,45,SC,1.0,G45002301,45,2301,4502301
G45002001,8800,"Savannah city, GA",135064.6689,0.999652353,135111.64,18702,100,5070,building_footprint_area,Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities PUMA,45,SC,0.999652353,G45002001,45,2001,4502001
G45001901,8800,"Savannah city, GA",73813.29042,0.486372972,151762.7309,10538,100,5070,building_footprint_area,"Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities PUMA",45,SC,0.486372972,G45001901,45,1901,4501901
G46000100,26404,"Lemmon city, SD",2815.640711,0.015231436,184857.2073,2404,100,5070,building_footprint_area,West South Dakota--Rapid City PUMA,46,SD,0.015231436,G46000100,46,100,4600100
G46000200,26603,"McLaughlin city, SD",3891.943712,0.038967437,99876.82081,2344,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.038967437,G46000200,46,200,4600200
G46000300,26604,"Mobridge city, SD",6657.000005,0.050822438,130985.4515,3437,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,0.050822438,G46000300,46,300,4600300
G46000300,26605,"Aberdeen city, SD",52198.5827,0.39850672,130985.4515,17325,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,0.39850672,G46000300,46,300,4600300
G46000300,26801,"Fargo city, ND",0.548049152,4.18e-06,130985.4515,1,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,4.18e-06,G46000300,46,300,4600300
G46000200,27602,"North Eagle Butte CDP, SD",7600.443695,0.076098174,99876.82081,3722,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.076098174,G46000200,46,200,4600200
G46000100,27601,"Rapid City city, SD",180751.4427,0.977789535,184857.2073,39704,100,5070,building_footprint_area,West South Dakota--Rapid City PUMA,46,SD,0.977789535,G46000100,46,100,4600100
G46000300,27012,"Gettysburg city, SD",2466.127979,0.018827495,130985.4515,1582,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,0.018827495,G46000300,46,300,4600300
G46000200,27601,"Rapid City city, SD",6863.802973,0.068722682,99876.82081,3077,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.068722682,G46000200,46,200,4600200
G46000200,27011,"Pierre city, SD",22112.12144,0.221393926,99876.82081,5571,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.221393926,G46000200,46,200,4600200
G46000300,27011,"Pierre city, SD",0.018018899,1.38e-07,130985.4515,1,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,1.38e-07,G46000300,46,300,4600300
G46000200,27010,"Miller city, SD",1257.345488,0.012588962,99876.82081,1203,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.012588962,G46000200,46,200,4600200
G46000400,27010,"Miller city, SD",3138.500825,0.02370247,132412.3958,2670,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.02370247,G46000400,46,400,4600400
G46000300,27010,"Miller city, SD",11.73304792,8.96e-05,130985.4515,12,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,8.96e-05,G46000300,46,300,4600300
G46000200,27603,"Philip city, SD",4653.801956,0.046595415,99876.82081,3260,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.046595415,G46000200,46,200,4600200
G46000300,27007,"Huron city, SD",6.702510059,5.12e-05,130985.4515,3,100,5070,building_footprint_area,Northeast South Dakota PUMA,46,SD,5.12e-05,G46000300,46,300,4600300
G46000400,27007,"Huron city, SD",20698.06261,0.156315143,132412.3958,6025,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.156315143,G46000400,46,400,4600400
G46000200,27009,"Chamberlain city, SD",5650.267965,0.056572365,99876.82081,3124,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.056572365,G46000200,46,200,4600200
G46000200,27604,"Murdo city, SD",914.7000394,0.009158281,99876.82081,949,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.009158281,G46000200,46,200,4600200
G46000400,27006,"Mitchell city, SD",28265.80996,0.213468005,132412.3958,9917,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.213468005,G46000400,46,400,4600400
G46000400,26502,"Madison city, SD",13341.77718,0.100759276,132412.3958,5506,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.100759276,G46000400,46,400,4600400
G46000400,27009,"Chamberlain city, SD",4988.0,0.037670189,132412.3958,2660,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.037670189,G46000400,46,400,4600400
G27002200,26501,"Brookings city, SD",0.184216782,1.57e-06,117210.0214,1,100,5070,building_footprint_area,Southwest Minnesota PUMA,27,MN,1.57e-06,G27002200,27,2200,2702200
G46000200,27605,"Rosebud CDP, SD",11015.93361,0.110295197,99876.82081,3817,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.110295197,G46000200,46,200,4600200
G46000501,26503,"Sioux Falls city, SD",102434.6328,0.721785663,141918.3534,27252,100,5070,building_footprint_area,Southeast South Dakota (Outside Sioux Falls City) PUMA,46,SD,0.721785663,G46000501,46,501,4600501
G46000200,27704,"Pine Ridge CDP, SD",17010.22246,0.170312014,99876.82081,4641,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.170312014,G46000200,46,200,4600200
G46000400,26503,"Sioux Falls city, SD",0.311014496,2.35e-06,132412.3958,2,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,2.35e-06,G46000400,46,400,4600400
G46000501,26502,"Madison city, SD",0.307450205,2.17e-06,141918.3534,1,100,5070,building_footprint_area,Southeast South Dakota (Outside Sioux Falls City) PUMA,46,SD,2.17e-06,G46000501,46,501,4600501
G46000501,26501,"Brookings city, SD",6.355793595,4.48e-05,141918.3534,4,100,5070,building_footprint_area,Southeast South Dakota (Outside Sioux Falls City) PUMA,46,SD,4.48e-05,G46000501,46,501,4600501
G46000100,27704,"Pine Ridge CDP, SD",1.041943908,5.64e-06,184857.2073,1,100,5070,building_footprint_area,West South Dakota--Rapid City PUMA,46,SD,5.64e-06,G46000100,46,100,4600100
G46000200,27004,"Winner city, SD",9553.844301,0.095656272,99876.82081,6660,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.095656272,G46000200,46,200,4600200
G46000601,26503,"Sioux Falls city, SD",187726.2967,1.0,187726.2967,10162,100,5070,building_footprint_area,Sioux Falls City PUMA,46,SD,1.0,G46000601,46,601,4600601
G46000200,27008,"Parkston city, SD",9350.507706,0.093620398,99876.82081,4601,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,0.093620398,G46000200,46,200,4600200
G46000400,27008,"Parkston city, SD",10245.75566,0.077377617,132412.3958,5687,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.077377617,G46000400,46,400,4600400
G46000501,27008,"Parkston city, SD",0.5231601,3.69e-06,141918.3534,1,100,5070,building_footprint_area,Southeast South Dakota (Outside Sioux Falls City) PUMA,46,SD,3.69e-06,G46000501,46,501,4600501
G31000100,27601,"Rapid City city, SD",0.3783575,3.59e-06,105266.2087,2,100,5070,building_footprint_area,North Central & Northwest Nebraska PUMA,31,NE,3.59e-06,G31000100,31,100,3100100
G46000400,27005,"Yankton city, SD",6983.715749,0.05274216,132412.3958,3243,100,5070,building_footprint_area,Jackrabbit Region PUMA,46,SD,0.05274216,G46000400,46,400,4600400
G46000501,27005,"Yankton city, SD",22881.46881,0.161229808,141918.3534,5244,100,5070,building_footprint_area,Southeast South Dakota (Outside Sioux Falls City) PUMA,46,SD,0.161229808,G46000501,46,501,4600501
G46000501,28001,"Sioux City city, IA",16595.06541,0.116933892,141918.3534,4299,100,5070,building_footprint_area,Southeast South Dakota (Outside Sioux Falls City) PUMA,46,SD,0.116933892,G46000501,46,501,4600501
G46000200,27003,"Ainsworth city, NE",1.123256683,1.12e-05,99876.82081,1,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,1.12e-05,G46000200,46,200,4600200
G46000200,27001,"O'Neill city, NE",0.486105174,4.87e-06,99876.82081,1,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,4.87e-06,G46000200,46,200,4600200
G46000200,27005,"Yankton city, SD",0.123989806,1.24e-06,99876.82081,1,100,5070,building_footprint_area,Lakota Region PUMA,46,SD,1.24e-06,G46000200,46,200,4600200
G47001000,100,"Johnson City city, TN",157703.2877,1.0,157703.2877,28984,100,5070,building_footprint_area,Sullivan County--Kingsport & Bristol cities PUMA,47,TN,1.0,G47001000,47,1000,4701000
G51019100,100,"Johnson City city, TN",100825.6667,0.54076363,186450.5325,32229,100,5070,building_footprint_area,Mount Rogers Planning District Commission PUMA,51,VA,0.54076363,G51019100,51,19100,5119100
G51018500,100,"Johnson City city, TN",21537.04477,0.117232429,183712.3472,12052,100,5070,building_footprint_area,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,51,VA,0.117232429,G51018500,51,18500,5118500
G47000900,100,"Johnson City city, TN",126561.7825,0.999804889,126586.4808,46137,100,5070,building_footprint_area,Greene & Hawkins Counties--Greenville town PUMA,47,TN,0.999804889,G47000900,47,900,4700900
G47000800,301,"Middlesborough city, KY",38551.52599,0.323716141,119090.5276,17367,100,5070,building_footprint_area,"Campbell, Claiborne & Scott Counties PUMA",47,TN,0.323716141,G47000800,47,800,4700800
G47000800,11203,"Big Stone Gap town, VA",38.15550297,0.00032,119090.5276,12,100,5070,building_footprint_area,"Campbell, Claiborne & Scott Counties PUMA",47,TN,0.00032,G47000800,47,800,4700800
G51018500,301,"Middlesborough city, KY",1.598894,8.7e-06,183712.3472,1,100,5070,building_footprint_area,LENOWISCO & Cumberland Plateau Planning District Commissions PUMA,51,VA,8.7e-06,G51018500,51,18500,5118500
G47000900,301,"Middlesborough city, KY",2.685513377,2.12e-05,126586.4808,2,100,5070,building_footprint_area,Greene & Hawkins Counties--Greenville town PUMA,47,TN,2.12e-05,G47000900,47,900,4700900
G47000800,100,"Johnson City city, TN",1.70008491,1.43e-05,119090.5276,3,100,5070,building_footprint_area,"Campbell, Claiborne & Scott Counties PUMA",47,TN,1.43e-05,G47000800,47,800,4700800
G47001201,100,"Johnson City city, TN",118639.0894,1.0,118639.0894,19025,100,5070,building_footprint_area,Washington County--Johnson City PUMA,47,TN,1.0,G47001201,47,1201,4701201
G47000800,302,"Knoxville city, TN",58672.81595,0.492674078,119090.5276,18884,100,5070,building_footprint_area,"Campbell, Claiborne & Scott Counties PUMA",47,TN,0.492674078,G47000800,47,800,4700800
G47001800,6402,"Crossville city, TN",79184.73513,0.743967842,106435.6961,27748,100,5070,building_footprint_area,"Cumberland, White & Fentress Counties--Crossville city PUMA",47,TN,0.743967842,G47001800,47,1800,4701800
G47001300,301,"Middlesborough city, KY",6.4234249,4.51e-05,142462.8743,4,100,5070,building_footprint_area,"Hamblen, Jefferson & Grainger Counties--Morristown city PUMA",47,TN,4.51e-05,G47001300,47,1300,4701300
G47001300,200,"Morristown city, TN",142431.2602,0.999778089,142462.8743,41071,100,5070,building_footprint_area,"Hamblen, Jefferson & Grainger Counties--Morristown city PUMA",47,TN,0.999778089,G47001300,47,1300,4701300
G47001800,6302,"Cookeville city, TN",33.06561127,0.000311,106435.6961,15,100,5070,building_footprint_area,"Cumberland, White & Fentress Counties--Crossville city PUMA",47,TN,0.000311,G47001800,47,1800,4701800
G47000700,6402,"Crossville city, TN",9.555224776,8.34e-05,114617.1804,3,100,5070,building_footprint_area,Putnam & Overton Counties--Cookeville city PUMA,47,TN,8.34e-05,G47000700,47,700,4700700
G47000600,5402,"Glasgow city, KY",8.498909235,8.28e-05,102693.7818,2,100,5070,building_footprint_area,"Macon, Dekalb & Cannon Counties PUMA",47,TN,8.28e-05,G47000600,47,600,4700600
G47000800,200,"Morristown city, TN",2.034933299,1.71e-05,119090.5276,3,100,5070,building_footprint_area,"Campbell, Claiborne & Scott Counties PUMA",47,TN,1.71e-05,G47000800,47,800,4700800
G47000900,200,"Morristown city, TN",22.01284578,0.000174,126586.4808,12,100,5070,building_footprint_area,Greene & Hawkins Counties--Greenville town PUMA,47,TN,0.000174,G47000900,47,900,4700900
G47001300,100,"Johnson City city, TN",11.66065387,8.19e-05,142462.8743,11,100,5070,building_footprint_area,"Hamblen, Jefferson & Grainger Counties--Morristown city PUMA",47,TN,8.19e-05,G47001300,47,1300,4701300
G47000700,5600,"Nashville-Davidson (remain, TN",9.575316224,8.35e-05,114617.1804,9,100,5070,building_footprint_area,Putnam & Overton Counties--Cookeville city PUMA,47,TN,8.35e-05,G47000700,47,700,4700700
G47000600,6302,"Cookeville city, TN",11598.2894,0.112940523,102693.7818,5337,100,5070,building_footprint_area,"Macon, Dekalb & Cannon Counties PUMA",47,TN,0.112940523,G47000600,47,600,4700600
G47000800,6402,"Crossville city, TN",1.0,8.4e-06,119090.5276,1,100,5070,building_footprint_area,"Campbell, Claiborne & Scott Counties PUMA",47,TN,8.4e-06,G47000800,47,800,4700800
G47000200,5900,"Clarksville city, TN",21771.98195,0.186581561,116688.8188,9729,100,5070,building_footprint_area,"Henry, Carol & Humphreys Counties--Paris city PUMA",47,TN,0.186581561,G47000200,47,200,4700200
G47001700,302,"Knoxville city, TN",151101.3911,0.999964111,151106.8143,39350,100,5070,building_footprint_area,"Anderson, Roane & Morgan Counties--Oak Ridge city PUMA",47,TN,0.999964111,G47001700,47,1700,4701700
G47001400,200,"Morristown city, TN",133579.396,0.999131128,133695.5603,38789,100,5070,building_footprint_area,Sevier & Cocke Counties--Sevierville city PUMA,47,TN,0.999131128,G47001400,47,1400,4701400
G47001700,4602,"Somerset city, KY",1.470715404,9.73e-06,151106.8143,1,100,5070,building_footprint_area,"Anderson, Roane & Morgan Counties--Oak Ridge city PUMA",47,TN,9.73e-06,G47001700,47,1700,4701700
G47000501,5600,"Nashville-Davidson (remain, TN",119532.0273,1.0,119532.0273,12644,100,5070,building_footprint_area,"Hendersonville, Gallatin & Goodlettsville cities PUMA",47,TN,1.0,G47000501,47,501,4700501
G47001504,302,"Knoxville city, TN",118635.3614,0.999664206,118675.2119,24864,100,5070,building_footprint_area,"Knox County (North, East & South) PUMA",47,TN,0.999664206,G47001504,47,1504,4701504
